sku,name,reviewStars,reviewCount,status,price,discount,url
ASR7906,Trademark Global 29 in. Lavish Home Swivel Wood Bar Stool with Back,4.7,6,IN_STOCK,110.71,0,https://www.hayneedle.com/product/trademark-global-29-in-lavish-home-swivel-wood-bar-stool-with-back.cfm
JEF1323,Jeffan Cordova 30 in. Bar Stool with Coconut top,,,IN_STOCK,266.99,0,https://www.hayneedle.com/product/jeffan-cordova-30-in-bar-stool-with-coconut-top.cfm
BOR305,Boraam Backless Swivel Bar Stool,4.5,15,IN_STOCK,90.39,0,https://www.hayneedle.com/product/boraam-backless-swivel-bar-stool.cfm
AMS655,Amisco Dustin 30 in. Swivel Bar Stool,,,IN_STOCK,559.99,0,https://www.hayneedle.com/product/amiscodustin30inpolyesterswivelbarstool.cfm
AMS647,Amisco Nolan 30 in. Swivel Bar Stool,,,IN_STOCK,569.99,0,https://www.hayneedle.com/product/amisconolan30infauxleatherswivelbarstool.cfm
COMM083,Commercial Seating Products Minimalist Modern Windsor 29 in. Bar Stool,,,IN_STOCK,138.99,0,https://www.hayneedle.com/product/commercialseatingproductsminimalistmodernwindsor29inbarstool.cfm
AMS643,Amisco Carpenter 30 in. Swivel Bar Stool,,,IN_STOCK,569.99,7,https://www.hayneedle.com/product/amiscocarpenter30inpolyesterswivelbarstool.cfm
AMS639,Amisco Bailey 30 in. Bar Stool,,,IN_STOCK,529.99,0,https://www.hayneedle.com/product/amiscobailey30infauxleatherbarstool.cfm
AMS652,Amisco Ferguson 30 in. Swivel Bar Stool,,,IN_STOCK,429.99,0,https://www.hayneedle.com/product/amiscoferguson30inswivelbarstool.cfm
SKY1424,Skyline Tufted Arched Bar Stool,4.3,3,IN_STOCK,249.3,0,https://www.hayneedle.com/product/skyline-tufted-arched-bar-stool.cfm
HL4967,Hillsdale Clarion Swivel Bar Stool,,,IN_STOCK,161.99,14,https://www.hayneedle.com/product/hillsdaleclarionswivelbarstool.cfm
SAV8554,Safavieh Akito 26.8 in. Counter Stool - Set of 2,,,IN_STOCK,337.2,0,https://www.hayneedle.com/product/safaviehakito268incounterstoolsetof2.cfm
AMS525,Amisco Symmetry Adjustable Round Stool,5,4,IN_STOCK,409.99,0,https://www.hayneedle.com/product/amisco-symmetry-adjustable-round-stool.cfm
AMS577,Amisco Snyder 30 in. Swivel Bar Stool,,,IN_STOCK,349.99,0,https://www.hayneedle.com/product/amiscosnyder30inswivelbarstool.cfm
REG159,Regal Bucket Seat 30 in. Chrome Bar Stool,,,IN_STOCK,246.83,0,https://www.hayneedle.com/product/regalbucketseat30inchromebarstool.cfm
RAM416,RAM Game Room Spectator 29 in. Upholstered Barstool,3,1,IN_STOCK,232.08,0,https://www.hayneedle.com/product/ramgameroomspectator29inupholsteredbarstool.cfm
REG168,Regal Bucket Seat Button Tufted 26 in. Cone Metal Counter Stool,,,IN_STOCK,359.29,0,https://www.hayneedle.com/product/regalbucketseatbuttontufted26inconemetalcounterstool.cfm
AMS497,Amisco Rally 31 in. Barstool,,,IN_STOCK,379.99,0,https://www.hayneedle.com/product/amisco-rally-31-in-barstool.cfm
SKY1976,Skyline Furniture 31 in. Tufted Velvet Bar Stool,,,IN_STOCK,230,0,https://www.hayneedle.com/product/skylinefurniture31intuftedvelvetbarstool.cfm
REG160,Regal Bucket Seat 26 in. Chrome Counter Stool,,,IN_STOCK,235.18,0,https://www.hayneedle.com/product/regalbucketseat26inchromecounterstool.cfm
AMS554,Amisco Fairfield 30-in. Metal Bar Stool,,,IN_STOCK,283.99,0,https://www.hayneedle.com/product/amiscofairfield30inmetalbarstool.cfm
SKY1974,Skyline Furniture 26 in. Tufted Velvet Counter Stool,,,IN_STOCK,223,0,https://www.hayneedle.com/product/skylinefurniture26intuftedvelvetcounterstool.cfm
SKY1423,Skyline Tufted Arched Counter Stool,4.4,5,IN_STOCK,269.5,0,https://www.hayneedle.com/product/skyline-tufted-arched-counter-stool.cfm
PANG447,Pangea Home Dexter Bar Stool,,,IN_STOCK,325.83,0,https://www.hayneedle.com/product/pangeahomedexterbarstool.cfm
SKY1985,Skyline Furniture 27 in. Linen Swoop Arm Counter Stool,,,IN_STOCK,304.6,0,https://www.hayneedle.com/product/skylinefurniture27inlinenswooparmcounterstool.cfm
SKY1981,Skyline Furniture 31 in. Linen Rounded Back Bar Stool,,,IN_STOCK,315.4,8,https://www.hayneedle.com/product/skylinefurniture31inlinenroundedbackbarstool.cfm
REG167,Regal Bucket Seat Button Tufted 30 in. Cone Metal Bar Stool,,,IN_STOCK,391.54,0,https://www.hayneedle.com/product/regalbucketseatbuttontufted30inconemetalbarstool.cfm
RS051,Richardson Seating Floridian 30 in. Retro Swivel Bar Stool with Chrome Base,4.8,9,IN_STOCK,149.99,0,https://www.hayneedle.com/product/richardson-seating-floridian-30-in-retro-swivel-bar-stool-with-chrome-base.cfm
REG177,Regal Bucket Seat with Cut Out Back 30 in. Rod Frame Metal Bar Stool,,,IN_STOCK,383.92,0,https://www.hayneedle.com/product/regalbucketseatwithcutoutback30inrodframemetalbarstool.cfm
AMS671,Amisco Everett 30 in. Swivel Bar Stool,,,IN_STOCK,419.99,0,https://www.hayneedle.com/product/amiscoeverett30infauxleatherswivelbarstool.cfm
AMS567,Amisco Century Swivel Metal Counter Stool,3,2,IN_STOCK,329.99,0,https://www.hayneedle.com/product/amiscocenturyswivelmetalcounterstool.cfm
AMS499,Amisco Dock 26 in. Swivel Counter Stool,,,IN_STOCK,369.99,0,https://www.hayneedle.com/product/amisco-dock-26-in-swivel-counter-stool.cfm
AMS591,Amisco Perry Plus 30 in. Bar Stool,,,IN_STOCK,329.99,0,https://www.hayneedle.com/product/amiscoperryplus30inbarstool.cfm
AMS687,Amisco Gustavson 26 in. Swivel Counter Stool,,,IN_STOCK,359.99,0,https://www.hayneedle.com/product/amiscogustavson26infauxleatherswivelcounterstool.cfm
SAV8552,Safavieh Ashby 25.9 in. Leather Tufted Swivel Counter Stool - Set of 2,5,1,IN_STOCK,322.33,0,https://www.hayneedle.com/product/safaviehashby259inleathertuftedswivelcounterstoolsetof2.cfm
SKY1973,Skyline Furniture 26 in. Tufted Linen Counter Stool,5,1,IN_STOCK,208.24,22,https://www.hayneedle.com/product/skylinefurniture26intuftedlinencounterstool.cfm
SAV8522,HN Home Raymond&#160;Boho 29.5 in. Wicker Bar Stool - Set of 2,5,1,IN_STOCK,304.99,0,https://www.hayneedle.com/product/hn-home-raymond-boho-wicker-bar-stool.cfm
ACM3168,Acme Furniture Jacotte 30 in. Backless Bar Stool,,,IN_STOCK,91.46,0,https://www.hayneedle.com/product/acmefurniturejacottebarstool.cfm
SAV9594,Safavieh Taylor 29.5 in. Bar Stool - Set of 2,,,IN_STOCK,423.27,4,https://www.hayneedle.com/product/safaviehtaylorbarstoolsetof2.cfm
AMS346,Amisco Bourbon Swivel Counter Stool 26 in.,4.3,4,IN_STOCK,329.99,0,https://www.hayneedle.com/product/amiscobourbonswivelcounterstool26intitaniumframeoysterseat.cfm
SAV8531,Safavieh Norah 31.5 in. Bar Stool - Set of 2,4.5,2,IN_STOCK,349.58,1,https://www.hayneedle.com/product/safaviehnorah315inbarstoolsetof2.cfm
SAV9796,Safavieh Nikita Leather 26 in. Counter Stool - Set of 2,,,IN_STOCK,444.49,3,https://www.hayneedle.com/product/safaviehnikitaleather26incounterstoolsetof2.cfm
MOE2454,Moes Home Collection Morrison 29 in. Barstool,,,IN_STOCK,449,0,https://www.hayneedle.com/product/moeshomecollectionmorrison29inbarstool.cfm
REG057,Regal Camarillo 30 in. Beechwood Bar Stool,,,IN_STOCK,332.23,0,https://www.hayneedle.com/product/camarillobarstool.cfm
AMS500,Amisco Dock 31 in. Swivel Barstool,,,IN_STOCK,369.99,0,https://www.hayneedle.com/product/amisco-dock-31-in-swivel-barstool.cfm
SAV8538,Safavieh Seth 29.3 in. Faux Leather Bar Stool,,,IN_STOCK,328.14,0,https://www.hayneedle.com/product/safaviehseth293infauxleatherbarstool.cfm
AMS545,Amisco Duncan 28-in. Metal Swivel Counter Stool,5,4,IN_STOCK,414.99,0,https://www.hayneedle.com/product/amiscoduncan28inmetalswivelcounterstool.cfm
AMS691,Amisco Harris 26 in. Swivel Counter Stool,,,IN_STOCK,459.99,0,https://www.hayneedle.com/product/amiscoharris26inpolyesterswivelcounterstool.cfm
AMS695,Amisco Metro 26 in. Swivel Counter Stool,,,IN_STOCK,489.99,0,https://www.hayneedle.com/product/amiscometro26inswivelcounterstool.cfm
AMS631,Amisco Hartman 26.5 in. Upholstered Counter Stool,,,IN_STOCK,379.99,0,https://www.hayneedle.com/product/amiscohartman265inupholsteredcounterstool.cfm
AMS575,Amisco Jasper 29 in. Swivel Bar Stool,,,IN_STOCK,409.99,0,https://www.hayneedle.com/product/amiscojasper29inswivelbarstool.cfm
AWR1299,American Woodcrafters Gilford Lanie 26 in. Counter Stool,5,2,IN_STOCK,296,0,https://www.hayneedle.com/product/americanwoodcraftersgilfordlanie26incounterstool.cfm
SAV8558,Safavieh Norah 27.5 in. Counter Stool - Set of 2,4,1,IN_STOCK,319.37,26,https://www.hayneedle.com/product/safaviehnorah275incounterstoolsetof2.cfm
PANG307,Pangea Home Century Steel Adjustable Bar Stool,,,IN_STOCK,236.99,0,https://www.hayneedle.com/product/pangeahomecenturysteeladjustablebarstool.cfm
SUNP047,Sunpan Cedric Swivel Counter Stool,4.5,4,IN_STOCK,233,0,https://www.hayneedle.com/product/sunpancedricswivelcounterstool.cfm
SAV8557,Safavieh Garretson 26 in. Fabric Counter Stool - Set of 2,4.7,3,IN_STOCK,436.14,0,https://www.hayneedle.com/product/safaviehgarretson26infabriccounterstoolsetof2.cfm
AMS634,Amisco Jacob 30.75 in. Low Back Bar Stool,,,IN_STOCK,339.99,0,https://www.hayneedle.com/product/amiscojacob3075inlowbackbarstool.cfm
SAV5412,Safavieh Addo 30 in. Ring Bar Stool,5,1,IN_STOCK,316.99,2,https://www.hayneedle.com/product/safaviehaddo30inringbarstool.cfm
AMS546,Amisco Duncan 32-in. Metal Swivel Bar Stool,,,IN_STOCK,414.99,0,https://www.hayneedle.com/product/amiscoduncan32inmetalswivelbarstool.cfm
AMS673,Amisco Crofton 26 in. Swivel Counter Stool,,,IN_STOCK,399.99,0,https://www.hayneedle.com/product/amiscocrofton26inswivelcounterstool.cfm
AMS693,Amisco Harris 30 in. Swivel Bar Stool,,,IN_STOCK,459.99,0,https://www.hayneedle.com/product/amiscoharris30inpolyesterswivelbarstool.cfm
AMS674,Amisco Crofton 30 in. Swivel Bar Stool,,,IN_STOCK,399.99,0,https://www.hayneedle.com/product/amiscocrofton30inswivelbarstool.cfm
AMS633,Amisco Jacob 26.75 in. Low Back Counter Stool,,,IN_STOCK,339.99,0,https://www.hayneedle.com/product/amiscojacob2675inlowbackcounterstool.cfm
AMS474,Amisco Vector 26 in. Swivel Counter Stool,,,IN_STOCK,329.99,0,https://www.hayneedle.com/product/amisco-vector-26-in-swivel-counter-stool.cfm
SPC1624,Safco Steel Dining Stool,3,1,IN_STOCK,63.95,13,https://www.hayneedle.com/product/safcosteeldiningstool.cfm
AMS627,Amisco Travis 26.75 in. Swivel Counter Stool,,,IN_STOCK,299.99,0,https://www.hayneedle.com/product/amiscotravis2675inswivelcounterstool.cfm
BSHD390,Weathered Oak Adjustable Bar Stool,4.8,18,IN_STOCK,143.99,0,https://www.hayneedle.com/product/weatheredoakadjustablebarstool.cfm
BOR310,Boraam Sonoma Saddle Bar Stool,4.2,20,IN_STOCK,79.09,0,https://www.hayneedle.com/product/boraam-sonoma-saddle-bar-stool.cfm
AMS505,Amisco Woodland Adjustable Barstool,,,IN_STOCK,444.99,0,https://www.hayneedle.com/product/amisco-woodland-adjustable-barstool.cfm
AMS676,Amisco Eller 30 in. Swivel Bar Stool,,,IN_STOCK,349.99,0,https://www.hayneedle.com/product/amiscoeller30inswivelbarstool.cfm
SKY1405,Skyline Nail Button Arched Counter Stool,,,IN_STOCK,245.6,0,https://www.hayneedle.com/product/skyline-nail-button-arched-counter-stool.cfm
DENY2387,Deny Designs Khristian A Howell Crew Stripe Cool 31 in. Backless Bar Stool,,,IN_STOCK,199,0,https://www.hayneedle.com/product/denydesignskhristianahowellcrewstripecool31inbacklessbarstool.cfm
DENY2405,Deny Designs Hello Twiggs Fall Layers 25 in. Backless Counter Stool,,,IN_STOCK,179,0,https://www.hayneedle.com/product/denydesignshellotwiggsfalllayers25inbacklesscounterstool.cfm
DENY2398,Deny Designs Laura Trevey Pink Agate 25 in. Backless Counter Stool,,,IN_STOCK,179,0,https://www.hayneedle.com/product/denydesignslauratreveypinkagate25inbacklesscounterstool.cfm
DENY2390,Deny Designs Khristian A Howell Bangalore Cool 31 in. Backless Bar Stool,,,IN_STOCK,199,0,https://www.hayneedle.com/product/denydesignskhristianahowellbangalorecool31inbacklessbarstool.cfm
WI243,Winsome Wood 30-Inch Bar Stool - Espresso - Set of 2,4.6,148,IN_STOCK,63.24,0,https://www.hayneedle.com/product/winsomewood24inchespressobarstoolsetof2.cfm
SAV10546,Safavieh Ashby 26 in. Counter Stool - Set of 2,,,IN_STOCK,376.99,0,https://www.hayneedle.com/product/safaviehashby26incounterstool.cfm
HL4528,Hillsdale Krauss Backless Swivel Bar Stool - Gray Faux Leather,,,IN_STOCK,136.7,0,https://www.hayneedle.com/product/hillsdale-krauss-backless-swivel-bar-stool-gray-faux-leather.cfm
SAV9795,Safavieh Nikita 26 in. Counter Stool - Set of 2,1,1,IN_STOCK,397.49,11,https://www.hayneedle.com/product/safaviehnikita26incounterstoolsetof2.cfm
LFI2912,Liberty Furniture Industries Vintage Dining Series Adjustable Barstool - Set of 2,,,IN_STOCK,328,0,https://www.hayneedle.com/product/liberty-furniture-industries-vintage-dining-series-adjustable-barstool-set-of-2.cfm
PANG311,Pangea Home Della 27 in. Bar Stool - Set of 2,,,IN_STOCK,375.99,1,https://www.hayneedle.com/product/pangeahomedella27inbarstoolsetof2.cfm
DENY2404,Deny Designs Emanuela Carratoni Marble Collage with Pink 25 in. Backless Counter Stool,,,IN_STOCK,179,0,https://www.hayneedle.com/product/denydesignsemanuelacarratonimarblecollagewithpink25inbacklesscounterstool.cfm
DENY2400,Deny Designs Caroline Okun Champagne 25 in. Backless Counter Stool,5,1,IN_STOCK,179,0,https://www.hayneedle.com/product/denydesignscarolineokunchampagne25inbacklesscounterstool.cfm
DENY2386,Deny Designs Mareike Boehmer Geometry Blocking 31 in. Backless Bar Stool,,,IN_STOCK,199,0,https://www.hayneedle.com/product/denydesignsmareikeboehmergeometryblocking31inbacklessbarstool.cfm
DENY2397,Deny Designs Gabriele Fuente Architecture Tribe 25 in. Backless Counter Stool,,,IN_STOCK,179,0,https://www.hayneedle.com/product/denydesignsgabrielefuentearchitecturetribe25inbacklesscounterstool.cfm
DENY2393,Deny Designs Lisa Argyropoulos Aquios 25 in. Backless Counter Stool,,,IN_STOCK,179,0,https://www.hayneedle.com/product/denydesignslisaargyropoulosaquios25inbacklesscounterstool.cfm
SKY2098,Skyline Furniture Conifer 26 in. Upholstered Solid Back Counter Stool,,,IN_STOCK,302.2,0,https://www.hayneedle.com/product/skylinefurnitureconifer26inupholsteredsolidbackcounterstool.cfm
DENY2382,Deny Designs Madart Inc Blue Lake 31 in. Backless Bar Stool,,,IN_STOCK,199,0,https://www.hayneedle.com/product/denydesignsmadartincbluelake31inbacklessbarstool.cfm
PANG323,Pangea Home Shuttle 27.5 in. Counter Stool - Set of 2,,,IN_STOCK,299.97,0,https://www.hayneedle.com/product/pangeahomeshuttle275inbarstoolsetof2.cfm
SAV5416,Safavieh Seth 29 in. Bar Stool,,,IN_STOCK,328.14,0,https://www.hayneedle.com/product/safaviehseth29inbarstool.cfm
DENY2379,Deny Designs Kelly Haines Messy Dots 31 in. Backless Bar Stool,,,IN_STOCK,199,0,https://www.hayneedle.com/product/denydesignskellyhainesmessydots31inbacklessbarstool.cfm
SAV5427,Safavieh Tiffany 32 in. Tufted Bar Stool,,,IN_STOCK,289.54,0,https://www.hayneedle.com/product/safaviehtiffany32intuftedbarstool.cfm
BDI682,Bernards Ridgewood Counter Stool - Birch / Gray - Set of 2,2,1,IN_STOCK,280,0,https://www.hayneedle.com/product/bernardsbirchgreyfinishridgewoodcounterstool.cfm
SAV8539,Safavieh Seth 29.3 in. Fabric Bar Stool,,,IN_STOCK,328.14,0,https://www.hayneedle.com/product/safaviehseth293infabricbarstool.cfm
SAV8553,Safavieh Ashby 26 in. Fabric Tufted Counter Stool with Swivel - Set of 2,5,1,IN_STOCK,322.33,14,https://www.hayneedle.com/product/safaviehashby26infabrictuftedcounterstoolwithswivelsetof2.cfm
SAV5417,Safavieh Seth 29 in. Brown Bar Stool,,,IN_STOCK,328.14,0,https://www.hayneedle.com/product/safaviehseth29inbrownbarstool.cfm
FHS1950,Four Hands Union 30 in. Saddle Bar Stool,,,IN_STOCK,329,0,https://www.hayneedle.com/product/fourhandsunionsaddlebarstool.cfm
AA1729,Armen Living Dani 26 in. Counter Stool,3,1,IN_STOCK,120,0,https://www.hayneedle.com/product/armenlivingdani26incounterstool.cfm
AWR1300,American Woodcrafters Gilford Lanie 30 in. Bar Stool,,,IN_STOCK,296,0,https://www.hayneedle.com/product/americanwoodcraftersgilfordlanie30inbarstool.cfm
PANG324,Pangea Home Shuttle 23.5 Counter Stool - Set of 2,,,IN_STOCK,272.39,0,https://www.hayneedle.com/product/pangeahomeshuttle235counterstoolsetof2.cfm
DENY2396,Deny Designs Laura Fedorowicz Serenity Abstract 25 in. Backless Counter Stool,,,IN_STOCK,179,0,https://www.hayneedle.com/product/denydesignslaurafedorowiczserenityabstract25inbacklesscounterstool.cfm
DENY2403,Deny Designs Jacqueline Maldonado Paddle Cactus Pale Green 25 in. Backless Counter Stool,,,IN_STOCK,179,0,https://www.hayneedle.com/product/denydesignsjacquelinemaldonadopaddlecactuspalegreen25inbacklesscounterstool.cfm
SKY2099,Skyline Furniture Conifer 31 in. Upholstered Solid Back Bar Stool,,,IN_STOCK,353,0,https://www.hayneedle.com/product/skylinefurnitureconifer31inupholsteredsolidbackbarstool.cfm
DENY2392,Deny Designs Garime Dhawan Colorplay 25 in. Backless Counter Stool,,,IN_STOCK,179,0,https://www.hayneedle.com/product/denydesignsgarimedhawancolorplay25inbacklesscounterstool.cfm
DENY2385,Deny Designs Stephanie Corfee Hidden Gems 31 in. Backless Bar Stool,,,IN_STOCK,199,0,https://www.hayneedle.com/product/denydesignsstephaniecorfeehiddengems31inbacklessbarstool.cfm
DENY2378,Deny Designs Heather Dutton Hideaway 31 in. Backless Bar Stool,,,IN_STOCK,199,0,https://www.hayneedle.com/product/denydesignsheatherduttonhideaway31inbacklessbarstool.cfm
LFI3148,Liberty Furniture Industries Magnolia Manor 25 in. Counter Stool,,,IN_STOCK,254,0,https://www.hayneedle.com/product/libertyfurnitureindustriesmagnoliamanorcounterstool.cfm
DENY2381,Deny Designs Little Arrow Design Co Monochrome Watercolor Rainbows 31 in. Backless Bar Stool,,,IN_STOCK,199,0,https://www.hayneedle.com/product/denydesignslittlearrowdesigncomonochromewatercolorrainbows31inbacklessbarstool.cfm
DENY2389,Deny Designs Allyson Johnson Mauve Stripes 31 in. Backless Bar Stool,,,IN_STOCK,199,0,https://www.hayneedle.com/product/denydesignsallysonjohnsonmauvestripes31inbacklessbarstool.cfm
MOE2455,Moes Home Collection Morrison 25 in. Counter Stool,,,IN_STOCK,415,0,https://www.hayneedle.com/product/moeshomecollectionmorrison25incounterstool.cfm
ICI754,International Caravan Arizona Hand Woven Abaca Mahogany Bar Stool,5,1,IN_STOCK,92.99,0,https://www.hayneedle.com/product/internationalcaravanarizonahandwovenabacamahoganybarstool.cfm
JEF1599,East At Main Vold Square Rattan Counter Stool,5,1,IN_STOCK,266,0,https://www.hayneedle.com/product/eastatmainvoldsquarerattancounterstool.cfm
SAV5323,Safavieh Akito 26 in. A-Line Counter Stool - Green,,,IN_STOCK,330.49,0,https://www.hayneedle.com/product/safaviehakito26inalinecounterstoolgreen.cfm
SAV8562,Safavieh Addo 25.7 in. Ring Counter Stool,3.5,2,IN_STOCK,315.96,1,https://www.hayneedle.com/product/safaviehaddo257inringcounterstool.cfm
HBS366,Holland Bar Stool Co Contessa Slat Back 36 in. Extra Tall Swivel Bar Stool with Faux Leather Seat,,,IN_STOCK,240.99,0,https://www.hayneedle.com/product/holland-bar-stool-contessa-36-in-extra-tall-swivel-bar-stool-with-fabric-seat.cfm
CLASS601,Kosas Home Porter 30 in. Backless Barstool,4.3,6,IN_STOCK,121.18,0,https://www.hayneedle.com/product/classichomeporter30inbacklessbarstool.cfm
HBS949,Holland Bar Stool Co XL 830 Voltaire 30 in. Wood Swivel Bar Height Stool,,,IN_STOCK,292.99,0,https://www.hayneedle.com/product/hollandbarstoolcoxl830voltaire30inwoodswivelbarheightstools.cfm
REG078,Regal Dixon 26 in. Metal with Wood Seat Counter Stool,,,IN_STOCK,251.78,0,https://www.hayneedle.com/product/dixonwoodcounterstool.cfm
HBS786,Holland Bar Stool Co Maple Stool with Turned Legs,,,IN_STOCK,238.99,0,https://www.hayneedle.com/product/hollandmaplestoolwithturnedlegs.cfm
AMS625,Amisco Larkin 26.13 in. Swivel Counter Stool,,,IN_STOCK,259.99,0,https://www.hayneedle.com/product/amiscolarkin2613inswivelcounterstool.cfm
REG074,Regal Delano 26 in. Stationary Counter Stool with Wood Seat,4.7,3,IN_STOCK,234.46,0,https://www.hayneedle.com/product/delanostationarycounterstoolwithwoodseat.cfm
