sku,name,ratingValue,reviewCount,price,url
631282,Vitamix ® Ascent A2500 Slate Blender,4.7,563,449.95,https://www.crateandbarrel.com/vitamix-ascent-a2500-slate-blender/s631282
228163,"Non-Stick 9"" Round Springform Cake Pan",5,1,9.99,https://www.crateandbarrel.com/non-stick-9-round-springform-cake-pan/s228163
658914,Lounge Deep Storage Ottoman with Tray,4.5,1476,949.00,https://www.crateandbarrel.com/lounge-deep-storage-ottoman-with-tray/s658914
485871,Slater Jacquard Shower Curtain,4.3,42,49.99,https://www.crateandbarrel.com/slater-jacquard-shower-curtain/s485871
217578,Nespresso ® by Breville ® Vertuo Next Dark Chrome Coffee & Espresso Machine with Frother,3.9,425,199.95,https://www.crateandbarrel.com/nespresso-by-breville-vertuo-next-dark-chrome-coffee-and-espresso-machine-with-frother/s217578
125723,Plateau Square Outdoor Fire Table,,,3699.00,https://www.crateandbarrel.com/plateau-square-outdoor-fire-table/s125723
564637,Cafe ™ Matte White 10-Cup Drip Coffee Maker with Thermal Carafe,4.4,319,279.00,https://www.crateandbarrel.com/cafe-matte-white-10-cup-drip-coffee-maker-with-thermal-carafe/s564637
627074,Fuller 2-Piece Sleeper Sectional with Storage Chaise,,,6298.00,https://www.crateandbarrel.com/fuller-2-piece-sleeper-sectional-with-storage-chaise/s627074
334527,"Flex Modular 24"" 4-Shelf Half Bookcase",,,434.00,https://www.crateandbarrel.com/flex-modular-24-4-shelf-half-bookcase/s334527
388957,Staub ® 4-Quart Round Turquoise Cocotte with Glass Lid,,,129.99,https://www.crateandbarrel.com/staub-4-quart-round-turquoise-cocotte-with-glass-lid/s388957
634084,"White Horse Kids Desk Chair 25.5"" by Leanne Ford",4,6,199.00,https://www.crateandbarrel.com/white-horse-kids-desk-chair-25.5-by-leanne-ford/s634084
424608,Sisal Dove Grey 2.5'x8' Rug Runner,4.4,549,129.00,https://www.crateandbarrel.com/sisal-dove-grey-2.5x8-rug-runner/s424608
130483,Emile 3-Light Brass Bath Sconce,5,4,99.97,https://www.crateandbarrel.com/emile-3-light-brass-bath-sconce/s130483
135871,Lowe Pewter Leather Dining Chair,4.6,91,239.00,https://www.crateandbarrel.com/lowe-pewter-leather-dining-chair/s135871
309980,Maxwell Grey Rectangle Easy-Clean Placemat,,,11.95,https://www.crateandbarrel.com/maxwell-grey-rectangle-easy-clean-placemat/s309980
358481,"Elis 90"" Waffle Throw Blanket by Leanne Ford",,,139.95,https://www.crateandbarrel.com/elis-90-waffle-throw-blanket-by-leanne-ford/s358481
179991,"Icon White Frame Gallery, Set of 10",,,253.50,https://www.crateandbarrel.com/icon-white-frame-gallery-set-of-10/s179991
585177,Boyd Acacia Wood Flatware Caddy,4.6,48,29.99,https://www.crateandbarrel.com/boyd-acacia-wood-flatware-caddy/s585177
336295,All-Clad ® HA1 Curated Hard-Anodized Non-Stick 10-Piece Cookware Set,4.9,28,399.99,https://www.crateandbarrel.com/all-clad-ha1-curated-hard-anodized-non-stick-10-piece-cookware-set/s336295
328293,"Blake 68"" Light Brown Teak and Rattan Media Console",4.8,112,1499.00,https://www.crateandbarrel.com/blake-68-light-brown-teak-and-rattan-media-console/s328293
538345,Starburst Round Wall Mirror,4.9,202,199.00,https://www.crateandbarrel.com/starburst-round-wall-mirror/s538345
239274,Pacific Daybed with Wood Legs,5,1,1499.00,https://www.crateandbarrel.com/pacific-daybed-with-wood-legs/s239274
209700,Gerald Small Round Gold Wall Mirror,4.6,25,219.97,https://www.crateandbarrel.com/gerald-small-round-wall-mirror/s209700
167291,Gather Deep 4-Piece Sectional,5,1,5196.00,https://www.crateandbarrel.com/gather-deep-4-piece-sectional/s167291
515961,All-Clad ® d3 Curated 1.5-Quart Saucepan with Lid,4.7,3,184.95,https://www.crateandbarrel.com/all-clad-d3-curated-1.5-quart-saucepan-with-lid/s515961
279952,"ZWILLING ® J.A. Henckels Four Star 8"" Chef's Knife",4.8,116,99.99,https://www.crateandbarrel.com/zwilling-j.a.-henckels-four-star-40th-anniversary-8-chefs-knife/s279952
356464,Stevey Metallic Pitcher by Leanne Ford,3.6,7,39.95,https://www.crateandbarrel.com/stevey-metallic-pitcher-by-leanne-ford/s356464
1005965,Lucia Glasses,,,14.95,https://www.crateandbarrel.com/lucia-glasses/f1005965
645539,Breville ® Barista Touch ™ Black Truffle Espresso Machine,4.7,360,899.95,https://www.crateandbarrel.com/breville-barista-touch-black-truffle-espresso-machine/s645539
239360,"Faux Golden Yellow Leaf Branch 66""",4.7,6,16.97,https://www.crateandbarrel.com/faux-golden-yellow-leaf-branch-66/s239360
548364,Tempaper Sand Grasscloth Removable Wallpaper,1,1,125.00,https://www.crateandbarrel.com/tempaper-sand-grasscloth-removable-wallpaper/s548364
357177,Willy Charcoal Pedestal Coffee Table by Leanne Ford,3,1,799.00,https://www.crateandbarrel.com/willy-charcoal-pedestal-coffee-table-by-leanne-ford/s357177
107052,Brabantia Linn Large Black Clothes Rack,4.7,3,169.95,https://www.crateandbarrel.com/brabantia-linn-large-black-clothes-rack/s107052
613429,Peyton Grande Sofa,4.9,14,2199.00,https://www.crateandbarrel.com/peyton-grande-sofa/s613429
339055,Neighbor Haven Outdoor Chair,5,1,900.00,https://www.crateandbarrel.com/neighbor-haven-outdoor-chair/s339055
232526,Flora Wood Square End Table,5,1,399.00,https://www.crateandbarrel.com/flora-wood-square-end-table/s232526
52557,Sedona Grey Bath Accessories,4.7,836,19.95-34.95,https://www.crateandbarrel.com/sedona-grey-bath-accessories/f52557
243176,Castillo Round Rug,5,1,936.00,https://www.crateandbarrel.com/castillo-round-rug/s243176
262936,"Global ® 6.5"" SAI Bread Knife",,,127.99,https://www.crateandbarrel.com/global-6.5-sai-bread-knife/s262936
273614,"Nahara 18""x18"" Natural Pouf",4.4,43,189.00,https://www.crateandbarrel.com/nahara-18x18-natural-pouf/s273614
94227,Linea Black Bed,5,1,1599.00-1999.00,https://www.crateandbarrel.com/linea-black-bed/f94227
176368,10' Black and White Cabana Stripe Round Outdoor Patio Umbrella Canopy with Cantilever Frame,,,1097.97,https://www.crateandbarrel.com/10-black-and-white-cabana-stripe-round-outdoor-patio-umbrella-canopy-with-cantilever-frame/s176368
662323,Le Creuset ® Toughened Non-Stick Pro 2-Qt. Quart Saucepan with Lid,5,2,95.99,https://www.crateandbarrel.com/le-creuset-toughened-non-stick-pro-2-qt.-quart-saucepan-with-lid/s662323
336993,Le Creuset ® Cream Signature 8-Qt. Oval Dutch Oven,5,3,299.95,https://www.crateandbarrel.com/le-creuset-cream-signature-8-qt.-oval-dutch-oven/s336993
1001590,Medea Ceramic Indoor/Outdoor Planters,,,17.99-19.99,https://www.crateandbarrel.com/medea-ceramic-indoor-outdoor-planters/f1001590
555183,KitchenAid ® Cordless Prep Set,,,209.99,https://www.crateandbarrel.com/kitchenaid-cordless-prep-set/s555183
212313,Spooky Black Garland,2.6,5,29.97,https://www.crateandbarrel.com/spooky-black-garland/s212313
369175,12 Days Of Truffles Box,,,39.99,https://www.crateandbarrel.com/12-days-of-truffles-box/s369175
631278,Vitamix ® Ascent A2500 Red Blender,4.7,559,449.95,https://www.crateandbarrel.com/vitamix-ascent-a2500-red-blender/s631278
102683,"Non-Stick 9"" Round Cake Pan",,,6.99,https://www.crateandbarrel.com/non-stick-9-round-cake-pan/s102683
616873,Calder Storage Ottoman,,,699.00,https://www.crateandbarrel.com/calder-storage-ottoman/s616873
102902,"Shower Curtain Roller Rings Polished Nickel, Set of 12",3.7,22,12.95,https://www.crateandbarrel.com/shower-curtain-roller-rings-polished-nickel-set-of-12/s102902
617363,Nespresso ® by De'Longhi ® Rose Gold and Black Vertuo Next Coffee and Espresso Machine,4.9,9,143.20,https://www.crateandbarrel.com/nespresso-by-delonghi-rose-gold-and-black-vertuo-next-coffee-and-espresso-machine/s617363
125740,Plateau Square Outdoor Propane Tank Cover,5,1,599.00,https://www.crateandbarrel.com/plateau-square-outdoor-propane-tank-cover/s125740
566307,Cafe ™ Stainless Steel 10-Cup Drip Coffee Maker with Glass Carafe,4.7,27,249.00,https://www.crateandbarrel.com/cafe-stainless-steel-10-cup-drip-coffee-maker-with-glass-carafe/s566307
579436,Bedford Queen Trundle Sleeper Sofa,4.6,25,2999.00,https://www.crateandbarrel.com/bedford-queen-trundle-sleeper-sofa/s579436
154335,"Clybourn Pickled Oak 32"" Storage Bookcase",,,1799.00,https://www.crateandbarrel.com/clybourn-pickled-oak-32-storage-bookcase/s154335
138743,Kids Parke White Desk Chair,5,1,129.00,https://www.crateandbarrel.com/kids-parke-white-desk-chair/s138743
541249,Sisal Almond 2.5'x8' Rug Runner,4.4,549,129.00,https://www.crateandbarrel.com/sisal-almond-2.5x8-rug-runner/s541249
350941,Staub ® 4-Quart Round Dark Blue Cocotte with Glass Lid,,,179.99,https://www.crateandbarrel.com/staub-4-quart-round-dark-blue-cocotte-with-glass-lid/s350941
130537,Emile 3-Light Nickel Bath Sconce,4,2,99.97,https://www.crateandbarrel.com/emile-3-light-nickel-bath-sconce/s130537
274622,Curran Crema Dining Chair,4.6,125,349.00,https://www.crateandbarrel.com/curran-crema-dining-chair/s274622
308078,Maxwell Navy Rectangle Easy-Clean Placemat,,,11.95,https://www.crateandbarrel.com/maxwell-navy-rectangle-easy-clean-placemat/s308078
311334,"Styles 70""x55"" Alloy Throw Blanket",4.5,122,79.95,https://www.crateandbarrel.com/styles-70x55-alloy-throw-blanket/s311334
178974,"Brushed Gunmetal Picture Frame Gallery, Set of 5",5,1,219.75,https://www.crateandbarrel.com/brushed-gunmetal-picture-frame-gallery-set-of-5/s178974
561907,"Walnut Appetizer Forks, Set of 4",4.1,9,14.99,https://www.crateandbarrel.com/walnut-appetizer-forks-set-of-4/s561907
336108,"All-Clad ® HA1 Curated Hard-Anodized Non-Stick Frying Pans, Set of 2",4.9,34,55.99,https://www.crateandbarrel.com/all-clad-ha1-curated-hard-anodized-non-stick-frying-pans-set-of-2/s336108
439486,"Wyatt Grey 72"" Media Console",4.5,53,999.00,https://www.crateandbarrel.com/wyatt-grey-72-media-console/s439486
298314,Wire World Wall Decor,3.8,12,99.00,https://www.crateandbarrel.com/wire-world-wall-decor/s298314
330512,Leona Daybed with Pillows,,,1799.00,https://www.crateandbarrel.com/leona-daybed-with-pillows/s330512
336625,Notch U-Shaped Sectional,,,5296.00,https://www.crateandbarrel.com/notch-u-shaped-sectional/s336625
340876,Taiga Wood and Marble Snowflake Board,4,7,59.95,https://www.crateandbarrel.com/taiga-wood-and-marble-snowflake-board/s340876
466248,"ZWILLING ® J.A. Henckels Gourmet 8"" Chef's Knife",4.9,203,59.99,https://www.crateandbarrel.com/zwilling-j.a.-henckels-gourmet-8-chefs-knife/s466248
1005597,Tondo White-Washed Serveware,,,39.95-69.95,https://www.crateandbarrel.com/tondo-white-washed-serveware/f1005597
412377,Kira Champagne Glass,4.8,74,12.95,https://www.crateandbarrel.com/kira-champagne-glass/s412377
315740,Breville ® Barista Touch ™ Brushed Stainless Steel Espresso Machine,4.7,368,899.95,https://www.crateandbarrel.com/breville-barista-touch-brushed-stainless-steel-espresso-machine/s315740
239966,Harvest Wheat Autumn Garland,2,3,34.97,https://www.crateandbarrel.com/harvest-wheat-autumn-garland/s239966
161666,Edge Silver Arch Wall Mirror,4.9,723,299.00,https://www.crateandbarrel.com/edge-brushed-nickel-arch-wall-mirror/s161666
267645,Miro Concrete Coffee Table with Black Wood Base,,,589.00,https://www.crateandbarrel.com/miro-concrete-coffee-table-with-black-wood-base/s267645
480811,Aris Track-Arm Swivel Chair,,,999.00,https://www.crateandbarrel.com/aris-track-arm-swivel-chair/s480811
599827,Large Folding Drying Rack,4.8,95,34.95,https://www.crateandbarrel.com/large-folding-drying-rack/s599827
520593,Ever Slipcovered 3-Piece Sectional by Leanne Ford,1.5,2,5197.00,https://www.crateandbarrel.com/ever-slipcovered-3-piece-sectional-by-leanne-ford/s520593
339701,Neighbor Haven Outdoor Coffee Table,5,1,800.00,https://www.crateandbarrel.com/neighbor-haven-outdoor-coffee-table/s339701
232466,Nord Whitewash Wood End Table,3,1,299.00,https://www.crateandbarrel.com/nord-whitewash-wood-end-table/s232466
59150,Sedona Grey Totes,4.7,380,29.95-44.95,https://www.crateandbarrel.com/sedona-grey-totes/f59150
243215,Castillo Square Rug,5,1,936.00,https://www.crateandbarrel.com/castillo-square-rug/s243215
263300,"Global ® 8"" UKON Chef's Knife",5,2,111.99,https://www.crateandbarrel.com/global-8-ukon-chefs-knife/s263300
222983,"French Kitchen 72"" Large Kitchen Island",4.6,42,3499.00,https://www.crateandbarrel.com/french-kitchen-72-large-kitchen-island/s222983
1004586,Shinola Hotel Bed with Headboard Cushion,,,2199.00-2449.00,https://www.crateandbarrel.com/shinola-hotel-bed-with-headboard-cushion/f1004586
130724,10' Black and White Cabana Stripe Round Outdoor Patio Umbrella Canopy,5,2,189.97,https://www.crateandbarrel.com/10-black-and-white-cabana-stripe-round-outdoor-patio-umbrella-canopy/s130724
660206,"Le Creuset ® Toughened Non-Stick Pro 8"" Fry Pan",4.6,11,79.99,https://www.crateandbarrel.com/le-creuset-toughened-non-stick-pro-8-fry-pan/s660206
351534,"Le Creuset ® Signature 9.5"" Fig Square Griddle Pan",3,1,99.95,https://www.crateandbarrel.com/le-creuset-signature-9.5-fig-square-griddle-pan/s351534
127112,Indoor/Outdoor Herb Planter with Scissors,4.4,152,39.95,https://www.crateandbarrel.com/indoor-outdoor-herb-planter-with-scissors/s127112
656250,KitchenAid ® Grey Cordless Hand Mixer,4.7,139,69.99,https://www.crateandbarrel.com/kitchenaid-grey-cordless-hand-mixer/s656250
213551,"Silver Jingle Bells Garland 72""",4.3,155,19.95,https://www.crateandbarrel.com/silver-jingle-bells-garland-72/s213551
420972,White Snowflake Pretzels,4.9,223,24.95,https://www.crateandbarrel.com/white-snowflake-pretzels/s420972
103087,1-Lb. Non-Stick Loaf Pan,4.8,12,6.99,https://www.crateandbarrel.com/1-lb.-non-stick-loaf-pan/s103087
357744,Martini Small Upholstered Ottoman by Leanne Ford,4.5,2,299.00,https://www.crateandbarrel.com/martini-small-upholstered-ottoman-by-leanne-ford/s357744
102878,"Shower Curtain Roller Rings Matte Nickel, Set of 12",4.6,26,12.95,https://www.crateandbarrel.com/shower-curtain-roller-rings-matte-nickel-set-of-12/s102878
617355,Nespresso ® by De'Longhi ® Vertuo Next Chrome Bundle,4.8,18,199.20,https://www.crateandbarrel.com/nespresso-by-delonghi-vertuo-next-chrome-bundle/s617355
629698,Vitamix ® Ascent A2300 White Blender,4.6,558,399.95,https://www.crateandbarrel.com/vitamix-ascent-a2300-white-blender/s629698
566293,Cafe ™ Matte Black 10-Cup Drip Coffee Maker with Glass Carafe,4.7,27,249.00,https://www.crateandbarrel.com/cafe-matte-black-10-cup-drip-coffee-maker-with-glass-carafe/s566293
106274,Axis Twin Ultra Memory Foam Sleeper Sofa,4.7,11,2899.00,https://www.crateandbarrel.com/axis-twin-ultra-memory-foam-sleeper-sofa/s106274
154886,Ainsworth Charcoal Cherry Bookcase,,,999.00,https://www.crateandbarrel.com/ainsworth-charcoal-cherry-bookcase/s154886
465361,Domino Gold Kids Desk Chair,4.9,10,169.00,https://www.crateandbarrel.com/domino-gold-kids-desk-chair/s465361
350801,Staub ® 4-Quart Round Matte Black Cocotte with Glass Lid,5,1,129.99,https://www.crateandbarrel.com/staub-4-quart-round-matte-black-cocotte-with-glass-lid/s350801
130332,Emile Brass Bath Sconce,5,1,49.97,https://www.crateandbarrel.com/emile-brass-bath-sconce/s130332
136041,Lowe Pewter Upholstered Dining Chair.,4.8,83,219.00,https://www.crateandbarrel.com/lowe-pewter-upholstered-dining-chair/s136041
307799,Maxwell Navy Round Easy-Clean Placemat,,,9.95,https://www.crateandbarrel.com/maxwell-navy-round-easy-clean-placemat/s307799
313542,"Tepi 70""x55"" Black Throw Blanket",4.5,29,39.95,https://www.crateandbarrel.com/tepi-70x55-black-throw-blanket/s313542
178806,"Brushed Gunmetal Picture Frame Gallery, Set of 3",,,104.85,https://www.crateandbarrel.com/brushed-gunmetal-picture-frame-gallery-set-of-3/s178806
1003814,Wheat Copper Pastry Server and Serving Spoon,,,7.47-9.97,https://www.crateandbarrel.com/wheat-copper-pastry-server-and-serving-spoon/f1003814
104138,Sands Grasscloth Media Console,4,8,1499.00,https://www.crateandbarrel.com/sands-grasscloth-media-console/s104138
326262,Raynor Left-Hand Chaise,,,1749.00,https://www.crateandbarrel.com/raynor-left-hand-chaise/s326262
285031,Pacific Bench 4-Piece U-Shaped Sectional with Wood Legs,,,5696.00,https://www.crateandbarrel.com/pacific-bench-4-piece-u-shaped-sectional-with-wood-legs/s285031
225506,Taj White Leather Strap Dining Bench,5,1,649.00,https://www.crateandbarrel.com/taj-white-leather-strap-dining-bench/s225506
348512,"Calix Table Runner 90""",5,2,69.95,https://www.crateandbarrel.com/calix-table-runner-90/s348512
279856,"ZWILLING ® J.A. Henckels Pro 4"" Paring Knife",4.9,314,54.99,https://www.crateandbarrel.com/zwilling-j.a.-henckels-pro-4-paring-knife/s279856
327697,French Kitchen Marble Cheese Board with Slicer,4.5,275,24.95,https://www.crateandbarrel.com/french-kitchen-marble-cheese-board-with-slicer/s327697
549475,Tour Wine Decanter,4.7,27,120.00,https://www.crateandbarrel.com/tour-wine-decanter/s549475
323895,Breville ® Bambino ® Plus Stainless Steel Espresso Machine,4.5,248,399.95,https://www.crateandbarrel.com/breville-bambino-plus-stainless-steel-espresso-machine/s323895
225795,Small Wood Chip Pumpkin,5,8,8.97,https://www.crateandbarrel.com/small-wood-chip-pumpkin/s225795
271072,Sutton Gunmetal Mirror with Shelf,4.8,26,249.99,https://www.crateandbarrel.com/sutton-gunmetal-mirror-with-shelf/s271072
336379,Dillon Spalted Primavera Round Wood Coffee Table,4.4,32,1649.00,https://www.crateandbarrel.com/dillon-spalted-primavera-round-wood-coffee-table/s336379
378786,Wells Leather Chair,4,1,1799.00,https://www.crateandbarrel.com/wells-leather-chair/s378786
106548,Wicker Laundry Basket with Liner,4.5,33,49.95,https://www.crateandbarrel.com/wicker-laundry-basket-with-liner/s106548
339088,Neighbor Haven Outdoor Chair,3.5,2,900.00,https://www.crateandbarrel.com/neighbor-haven-outdoor-chair/s339088
679009,Barrett 3-Piece U Sectional,,,4797.00,https://www.crateandbarrel.com/barrett-3-piece-u-sectional/s679009
502083,Tom Natural Three-Legged Coffee Table by Leanne Ford,4.6,24,1699.00,https://www.crateandbarrel.com/tom-natural-three-legged-coffee-table-by-leanne-ford/s502083
146651,Teak Ladder,4.8,51,199.95,https://www.crateandbarrel.com/teak-ladder/s146651
263223,"Global ® 6"" UKON Serrated Utility Knife",,,79.99,https://www.crateandbarrel.com/global-6-ukon-serrated-utility-knife/s263223
131558,French Kitchen Island,4.7,86,1299.00,https://www.crateandbarrel.com/french-kitchen-island/s131558
1003143,Birmingham Bed,,,1699.00-1899.00,https://www.crateandbarrel.com/birmingham-bed/f1003143
130755,10' Black and White Cabana Stripe Square Outdoor Patio Umbrella Canopy,,,219.97,https://www.crateandbarrel.com/10-black-and-white-cabana-stripe-square-outdoor-patio-umbrella-canopy/s130755
660243,Le Creuset ® Toughened Non-Stick Pro 3.5-Qt. Sauté Pan with Lid,5,5,115.99,https://www.crateandbarrel.com/le-creuset-toughened-non-stick-pro-3.5-qt.-saute-pan-with-lid/s660243
